Lat,Lon
30.3199,-91.3554
44.4946,-101.4684
46.3586,-102.8414
38.46,-88.4451
46.8451,-99.7776
39.6334,-84.0859
44.6318,-99.1617
34.2656,-99.7992
39.4473,-85.4484
29.3177,-88.0501
45.7513,-96.9131
31.9679,-101.9261
35.2699,-96.4001
34.7291,-99.1129
31.6063,-96.4936
28.7349,-89.9749
41.9665,-82.9873
31.5838,-103.3892
32.9505,-97.8566
47.078,-103.4089
39.2628,-85.0335
46.081,-99.4647
37.011,-84.4924
30.3547,-93.0803
42.7248,-85.0025
28.8481,-87.1931
38.3411,-83.3265
44.7081,-95.0514
41.1624,-87.4753
41.9302,-85.3962
38.357,-93.5387
34.5382,-96.6487
45.6289,-100.1612
41.8589,-81.4627
46.3276,-104.65
43.808,-98.7484
45.6593,-101.7752
47.465,-103.5299
34.7787,-99.3162
47.8837,-99.989
30.8658,-91.0493
30.2916,-88.3432
41.6616,-82.9806
40.3427,-85.0563
39.2777,-86.4328
44.4537,-93.0805
43.0609,-94.7404
40.4945,-81.4371
28.3473,-88.8592
29.4425,-89.5197
40.3359,-84.4263
42.9185,-91.6846
29.7921,-88.4081
40.4032,-84.1596
43.1873,-97.6405
41.0341,-82.9258
29.4701,-87.3059
41.9528,-84.1632
42.3047,-80.995
42.4836,-85.4003
44.1609,-95.6236
45.0284,-99.6817
35.5724,-94.0634
46.7624,-98.4396
36.5481,-95.1767
30.3136,-89.6829
40.2512,-86.6868
25.8832,-94.4636
29.8177,-93.3674
43.4914,-98.2691
39.3906,-86.4627
44.0041,-96.3007
46.2929,-98.7803
35.6323,-98.3715
46.9344,-101.7808
42.0184,-84.9159
41.564,-86.4593
40.5676,-83.4097
30.9153,-93.8205
40.5603,-85.2268
43.0802,-91.2811
44.3116,-101.2782
37.6369,-92.3318
40.1387,-85.7937
46.7777,-96.7288
44.1966,-95.0643
46.8987,-102.8997
31.099,-99.4425
44.4739,-94.6785
49.1708,-113.3379
30.1534,-89.3653
38.4514,-86.4682
45.0013,-100.0784
30.2074,-89.1257
39.166,-88.2159
43.3177,-93.2475
38.3699,-90.5248
47.5353,-106.3815
45.6993,-103.1272
28.698,-89.3252
35.5497,-93.9864
43.0138,-94.8616
40.4308,-88.9778
30.04,-88.7695
33.5121,-99.386
46.9228,-103.0147
33.7532,-103.0921
42.5107,-83.8577
43.3213,-101.6547
28.5874,-86.7441
40.4237,-82.2917
40.7435,-84.1646
43.0733,-95.1552
45.6668,-100.4967
37.0771,-91.306
43.2576,-100.1387
43.9633,-99.5858
31.1629,-97.674
49.1491,-113.6733
44.6213,-100.7517
34.1012,-99.184
44.2803,-98.8938
44.8287,-99.6366
36.2142,-92.3487
40.5065,-84.4182
38.0542,-92.1101
43.4813,-99.453
46.187,-101.2777
28.5222,-86.4873
40.9704,-82.5362
29.3861,-89.2213
39.5806,-85.4885
43.1213,-97.082
49.2296,-116.0991
41.6818,-83.9296
25.759,-92.7781
49.1872,-112.9167
38.5217,-97.8979
44.3402,-96.9509
42.7611,-86.3183
33.8848,-101.1341
38.3878,-87.1709
43.9852,-93.1249
34.7818,-101.0983
35.4606,-95.2638
44.5534,-97.41
35.7556,-99.7893
26.335,-98.4206
32.9624,-100.6978
45.509,-100.7011
45.3755,-101.9314
42.0927,-83.8577
34.3523,-102.1242
41.9353,-84.3766
41.0261,-82.8388
43.1997,-94.9731
45.6921,-99.4728
39.427,-84.098
41.2127,-86.3381
29.3128,-89.1603
49.3219,-115.292
40.3874,-84.971
50.0792,-111.6544
49.1676,-114.2259
45.3686,-99.476
37.9769,-92.8016
40.1928,-81.4847
41.9056,-84.1206
47.4956,-107.1565
45.3866,-103.0729
47.0137,-103.0038
46.5162,-101.278
41.4337,-87.836
44.3471,-100.3003
43.7225,-101.9498
30.8818,-95.7986
37.7946,-92.2265
41.3016,-86.3504
43.1514,-94.0566
44.0973,-90.689
32.113,-105.0805
46.1565,-103.399
39.125,-84.5137
27.6718,-96.4159
49.4197,-112.8226
49.3548,-111.4238
41.1221,-81.2848
41.1504,-83.8483
45.9746,-103.8931
43.8853,-96.2488
37.1605,-84.8686
35.1366,-99.4065
34.9022,-102.6301
40.4773,-83.4344
30.4055,-88.5508
36.257,-89.704
46.0395,-97.566
37.1638,-84.0926
41.2108,-84.9026
34.9589,-103.1717
40.4732,-85.6497
37.6809,-94.3439
35.3832,-92.1177
40.6417,-83.3074
28.2077,-87.2739
34.7412,-99.2642
41.108,-80.0554
39.5301,-86.5498
30.3322,-93.7919
28.4005,-84.1957
36.9865,-92.1531
38.2768,-85.2043
41.557,-87.5475
35.3534,-96.7042
41.489,-87.0541
28.5913,-87.8319
40.0605,-88.7581
40.2601,-80.5245
27.2832,-89.6385
44.0739,-99.2332
39.4815,-84.1666
46.0997,-103.7335
43.5531,-99.575
46.7399,-99.0503
44.5133,-95.7457
29.4075,-92.5711
39.866,-86.3308
43.2625,-93.4995
44.5961,-97.5626
27.4326,-93.0693
38.4185,-97.7691
30.6581,-90.4938
34.1378,-99.5075
31.8327,-100.9778
33.9923,-100.3306
46.3867,-101.9123
28.483,-92.1767
45.4489,-100.3217
31.6867,-102.1131
37.3391,-88.1102
34.5262,-100.6769
49.207,-113.1009
46.5009,-99.4095
35.3247,-103.9504
40.4508,-86.9339
46.2814,-99.3497
46.0119,-96.5215
35.4041,-95.241
33.9146,-98.6578
45.9558,-101.2921
46.9419,-99.7368
28.8983,-84.3273
43.6915,-94.2313
41.1323,-87.7786
47.503,-105.2783
46.586,-100.8006
46.4902,-101.511
45.7907,-98.9259
45.9368,-103.0751
40.4758,-82.7076
47.4913,-103.0493
40.9692,-83.2976
35.4843,-89.3444
28.9878,-85.4653
41.8752,-81.5148
47.0457,-101.4261
34.5616,-98.5299
34.8157,-97.8685
30.3299,-92.3032
49.3186,-115.7327
45.4799,-97.8269
39.3613,-86.0673
47.5782,-107.8027
43.3075,-100.2679
42.0155,-84.5691
44.0851,-95.5343
38.1387,-91.432
40.3973,-81.8619
42.3292,-83.2241
29.4376,-88.2705
27.8523,-87.5695
43.4006,-95.7027
25.9549,-94.6977
28.8627,-84.3488
41.1963,-88.9427
43.6028,-100.0919
45.6048,-100.3641
33.6289,-95.9946
42.3985,-85.9469
49.3482,-113.4759
33.0291,-102.1119
30.4253,-89.0071
28.6276,-86.7315
41.3734,-84.0051
41.3291,-80.836
38.5094,-97.0122
26.4226,-98.3663
45.6518,-105.6301
35.7737,-100.3037
33.1946,-100.3227
43.6616,-98.1648
44.5299,-99.6336
39.9183,-85.6045
41.5282,-86.8794
25.285,-97.1325
40.072,-85.7994
38.4057,-89.3219
41.9093,-81.9541
42.4561,-86.5204
38.4797,-91.0959
39.788,-85.285
25.8166,-95.807
39.2872,-88.2636
39.7075,-86.1458
41.0788,-84.6953
39.5237,-86.5807
42.004,-83.3982
29.3473,-87.9496
46.0083,-100.63
30.8738,-91.6061
33.5784,-100.7481
38.203,-99.7548
27.8708,-84.548
46.1191,-101.3397
40.1016,-87.2465
30.6455,-96.5088
39.0889,-88.6343
46.0652,-96.8025
25.471,-96.9594
42.9924,-91.5312
43.3468,-100.6438
41.9632,-85.603
32.2865,-102.21
40.5556,-83.1795
46.525,-100.3343
41.8732,-84.5722
35.5002,-92.7347
26.2391,-99.7701
40.2646,-85.2601
30.1117,-86.6071
44.824,-99.4613
46.4055,-102.9633
49.2768,-114.9146
43.7302,-95.4189
39.3743,-84.9968
43.9966,-98.4066
32.7472,-101.3729
39.1588,-85.7461
46.7126,-96.5356
46.0912,-97.815
28.3145,-88.745
46.4938,-101.5027
47.0666,-101.3937
44.6415,-97.7176
46.6272,-101.4524
41.1011,-82.1567
28.6192,-87.8897
37.3432,-88.1871
31.6904,-103.475
42.1627,-82.6414
41.5993,-82.4126
40.4706,-82.9416
45.4924,-94.8232
43.0767,-93.1782
36.9889,-92.3351
29.3366,-84.4865
43.1002,-96.0988
49.7168,-111.9597
49.7585,-111.0525
39.4958,-83.9406
34.2013,-99.0032
30.7156,-97.838
42.8561,-85.7564
46.4706,-101.4828
42.2267,-84.8777
45.922,-99.1003
31.0294,-97.833
46.2373,-99.0611
45.8435,-98.1234
40.3676,-84.7316
40.8895,-84.462
39.4595,-82.5969
35.4951,-93.2412
37.7494,-92.5043
44.4215,-100.3624
35.3516,-94.8198
41.5929,-84.0846
44.8033,-98.9627
44.8121,-95.29
34.418,-97.8865
28.5567,-87.8567
42.1776,-85.2139
43.3372,-97.29
46.546,-99.5176
41.9164,-86.1565
28.4593,-86.8864
46.7829,-97.6797
26.7459,-93.6287
41.1301,-84.1345
41.0682,-83.3516
42.8992,-89.9786
46.6009,-101.306
46.6025,-99.2536
45.4466,-102.2378
28.8066,-88.7948
46.7015,-99.0866
30.241,-89.0286
46.0229,-102.3275
39.9811,-88.9529
46.6151,-96.6232
49.3837,-112.2715
40.5138,-83.7446
47.4876,-104.971
25.9374,-91.2241
30.5085,-91.5856
46.6118,-101.2666
49.1295,-112.8447
41.5663,-81.1193
47.4991,-105.8452
28.6231,-86.4335
39.2135,-86.8053
38.3215,-92.8184
33.6657,-101.7401
30.461,-88.5236
44.3709,-98.9324
45.2904,-104.202
39.3143,-83.7348
26.5885,-92.9222
40.7799,-82.4319
35.4373,-96.9311
46.1265,-104.302
40.5111,-84.6646
40.2556,-83.4081
41.9032,-82.8721
43.8901,-98.9273
28.7767,-87.7169
39.5844,-84.7403
46.7694,-103.4484
43.4298,-98.0898
49.4119,-114.3326
35.3659,-91.7715
49.2818,-114.5102
46.7758,-97.4402
41.0427,-90.9517
36.1178,-95.0683
41.1915,-83.4693
41.3532,-85.0541
32.9464,-96.6447
33.7011,-98.5122
42.0637,-81.3089
39.4188,-84.7412
46.5989,-100.7324
43.569,-94.8048
43.6245,-98.4106
30.5583,-92.9711
39.6109,-83.8435
28.4336,-85.4172
44.5438,-100.7504
42.2229,-86.3311
42.1407,-85.8225
43.8817,-99.275
39.854,-84.7736
35.6092,-95.0775
45.0952,-99.8846
46.8285,-98.4717
45.8635,-96.0794
45.4532,-102.2797
35.3194,-94.1663
41.6104,-85.0331
45.4978,-104.1496
28.8529,-88.948
43.7379,-96.4668
34.0382,-95.0831
37.6856,-88.0936
46.0699,-99.9402
28.4105,-93.117
41.63,-85.2204
44.3083,-102.0467
42.5671,-87.351
43.4688,-100.334
30.237,-88.2781
44.4885,-97.4683
44.3629,-96.4251
42.9461,-94.1291
45.5673,-95.0344
44.5607,-97.3086
42.0621,-82.2026
31.3861,-99.2409
27.1078,-99.1256
40.0349,-85.4086
45.7634,-103.8935
41.2581,-83.5499
34.1363,-99.7442
30.5298,-91.9873
34.8711,-97.6918
44.2877,-96.0667
49.9532,-112.8632
44.4392,-93.5428
33.8891,-95.1891
30.6796,-93.6073
32.912,-97.0068
33.8687,-99.1626
41.7607,-83.8699
36.0887,-96.0954
41.3629,-80.7503
43.2329,-95.3142
40.9569,-84.3238
41.6843,-81.9955
28.9982,-86.6388
35.2421,-94.0937
31.2722,-101.6732
45.9461,-102.7847
41.3369,-83.5194
43.1779,-94.9087
38.332,-88.4335
44.2388,-98.7472
26.4829,-93.3711
46.1828,-103.1809
35.2087,-100.2834
41.5897,-87.237
26.6463,-90.8548
42.9422,-86.9662
44.7359,-98.1275
41.0488,-81.6819
42.8012,-86.2806
43.3968,-97.3512
34.0283,-100.3627
35.8346,-99.8079
28.8575,-85.9822
45.7013,-100.07
40.3939,-83.9587
42.577,-85.4241
46.75,-99.215
26.8087,-104.2644
30.5984,-91.62
29.3711,-87.4663
46.7175,-96.4141
31.0031,-92.0405
41.3086,-89.1996
27.4514,-91.2998
38.3925,-98.5684
35.5822,-89.9879
37.7542,-92.8467
45.458,-102.2803
41.3454,-85.0517
34.0223,-96.68
32.325,-104.8228
45.4753,-102.102
40.6262,-82.6557
39.5372,-83.4317
39.9554,-84.4871
39.5493,-84.5778
46.8202,-101.1089
34.1044,-99.1958
45.9973,-102.554
37.7908,-94.778
41.103,-84.4301
49.538,-114.9661
31.7228,-103.4741
46.3019,-103.7218
46.4307,-99.1669
26.0277,-96.0631
40.5977,-82.3531
46.464,-100.0285
35.5204,-92.0581
40.946,-84.2
46.362,-100.9007
30.2883,-91.1879
34.7632,-97.6181
34.942,-97.1663
39.8833,-85.3538
43.6507,-95.6202
30.4851,-91.0229
41.3903,-84.0812
46.3668,-102.1571
45.5547,-101.902
41.7559,-84.3667
42.6684,-84.0753
35.7611,-99.4482
37.1862,-86.262
34.787,-97.6439
39.2992,-84.7909
44.424,-98.7343
40.6561,-83.1409
43.7039,-97.7668
40.3655,-88.0908
34.1136,-96.1484
44.4279,-94.7224
28.9042,-85.4986
30.4516,-90.4652
41.4912,-83.443
46.2611,-101.3707
47.6548,-104.0836
38.2665,-92.6907
45.7761,-104.9546
37.7786,-90.2421
39.9997,-87.5384
33.6842,-99.8803
28.0242,-85.2641
38.1647,-91.0419
38.6811,-99.2346
27.3305,-94.5383
41.9105,-82.1781
28.269,-87.6993
43.2156,-97.3981
35.1801,-100.7741
49.3034,-111.9426
30.2806,-87.8365
40.3579,-85.12
46.7196,-99.9804
40.1228,-82.9004
43.1363,-100.2868
42.7173,-84.8574
41.4996,-88.5811
39.976,-85.4971
39.442,-86.6382
40.5365,-82.6395
49.1963,-114.508
44.0566,-98.4216
31.8676,-103.1313
33.6525,-103.4368
43.7171,-95.7493
43.5643,-101.2663
44.6113,-99.466
42.1557,-84.8158
36.5456,-90.2503
45.2299,-102.956
28.6747,-88.7617
39.3258,-84.298
40.5807,-80.3837
29.7719,-90.0435
34.5737,-99.2374
45.7553,-102.151
43.9833,-97.8196
36.9113,-85.0644
45.1562,-99.1915
38.0567,-87.8369
44.3898,-95.1493
34.8349,-98.7703
46.8788,-103.6284
45.6884,-100.3721
49.0518,-112.5119
44.1674,-97.8567
45.4256,-102.1809
42.9987,-96.7187
41.4871,-84.0557
30.3897,-90.9643
30.1288,-93.1333
29.3561,-87.0583
49.2846,-114.4992
44.7724,-101.5783
38.7174,-97.4473
44.9579,-100.2649
46.8391,-103.1343
44.6722,-98.2344
29.8366,-89.2312
32.2098,-99.7862
39.0488,-83.1129
44.2242,-97.838
34.4058,-99.2655
38.1443,-83.9518
33.6007,-103.8965
32.1837,-103.9928
43.9803,-97.7759
41.5798,-82.9698
44.8069,-96.8583
44.337,-100.1955
40.66,-83.8447
42.9669,-91.3859
39.0787,-87.4016
35.4502,-97.035
46.4571,-104.3476
40.415,-84.6559
28.3512,-88.9922
42.112,-84.2004
31.109,-94.4942
43.3267,-96.6765
24.9823,-100.0417
43.6199,-96.9904
39.3573,-86.5978
41.5191,-89.2323
39.0682,-87.1836
42.6972,-86.2868
28.8926,-86.8368
49.2878,-113.8987
40.5527,-83.0326
27.9445,-84.849
43.6713,-96.8171
39.643,-85.4885
41.2711,-89.7797
39.6804,-86.1646
45.3777,-100.2607
45.9637,-102.9103
35.1839,-99.7051
39.5757,-87.0463
39.7988,-86.5065
43.2554,-98.9077
46.905,-102.7156
43.0516,-90.4053
46.2896,-99.1947
43.6274,-97.3663
45.5863,-104.2425
39.5572,-85.1549
40.8346,-83.2671
41.0733,-80.131
49.6968,-113.813
46.4517,-99.8865
45.2739,-102.673
46.504,-96.4273
40.9481,-83.1804
45.3881,-98.2131
46.6758,-102.663
35.1435,-101.7039
40.5786,-83.2594
29.3812,-87.994
35.2489,-99.0038
39.1088,-84.876
39.3543,-87.4012
46.6475,-100.0861
39.2276,-85.2487
30.3777,-89.5366
39.7858,-84.7667
41.8996,-82.8371
49.3007,-115.9022
49.2102,-113.8272
45.2561,-101.718
40.9156,-88.3657
38.2802,-89.9898
38.5197,-93.9519
29.3043,-84.6112
39.6521,-83.2127
42.5143,-85.1535
39.4318,-85.9145
35.5394,-91.177
35.1472,-100.4066
29.4814,-84.9394
44.3502,-97.6179
41.722,-83.4528
38.862,-90.6475
40.323,-84.1032
43.0071,-90.826
49.4061,-115.2312
30.6181,-90.92
28.5835,-90.6498
44.1071,-93.7316
27.436,-94.883
46.642,-96.8901
49.1761,-112.5084
44.0278,-102.7068
36.5712,-87.5299
45.1423,-100.709
39.5926,-84.9339
46.4626,-99.1316
40.3831,-86.9453
30.7587,-90.9787
41.3221,-86.0039
40.4332,-83.3801
46.7596,-101.2941
46.6635,-101.1189
30.1334,-87.8235
40.157,-82.5027
40.7457,-82.9391
46.4661,-99.0645
35.6189,-95.9468
42.0454,-81.3969
37.3003,-85.275
46.2882,-103.7937
41.5328,-84.8182
38.2375,-93.0322
43.4178,-99.29
35.3608,-99.2763
40.3458,-86.5149
35.3215,-99.2751
43.7833,-98.6845
39.5992,-86.1788
40.4826,-84.0527
30.4551,-89.8056
27.0908,-86.9205
45.7614,-99.0323
45.8987,-103.8395
35.2467,-95.2878
45.2951,-99.3954
46.8366,-99.6467
40.3213,-85.4849
40.8997,-82.528
32.0016,-100.3633
28.6058,-85.3032
28.0078,-84.3244
36.8941,-93.8903
46.3851,-102.0667
41.0769,-83.8074
41.9443,-82.4208
38.3786,-85.0707
29.4593,-86.9865
44.7577,-91.7025
29.4231,-84.8981
27.2065,-94.8228
37.8052,-87.3833
43.8988,-93.3287
34.4933,-99.7921
42.7859,-83.3834
40.877,-87.2818
46.034,-102.3267
32.2178,-101.3777
38.0222,-91.3584
45.6357,-100.8181
29.3422,-87.1502
39.6354,-87.1221
45.5416,-100.4225
40.1295,-85.8814
40.2696,-84.0841
44.4686,-96.5972
37.6932,-86.9437
28.6565,-87.8561
45.1807,-104.5509
30.5233,-93.1599
41.3387,-86.3786
40.171,-87.1106
49.3247,-113.4994
41.4789,-82.5574
27.2979,-94.3549
40.0854,-82.0681
45.3037,-103.6469
44.3589,-103.1171
40.2053,-85.1728
42.6717,-84.4716
40.292,-83.0867
39.1637,-85.2695
41.0202,-82.9101
41.7435,-82.8847
46.3606,-100.8759
38.2192,-90.847
31.0928,-96.9983
41.0556,-82.9588
40.5272,-83.5543
46.4401,-98.2752
35.3901,-92.4143
45.5038,-102.4081
27.8569,-89.5053
30.551,-91.4858
42.3371,-81.8291
41.7897,-82.7297
44.7258,-95.1251
44.3854,-96.8918
30.1558,-90.4143
41.9895,-83.8222
35.1601,-97.7723
40.5734,-83.9508
30.5913,-92.3524
46.0009,-97.6534
41.5376,-95.5666
46.9157,-102.8154
44.1531,-97.643
35.2856,-101.152
41.2731,-81.9158
45.8037,-100.0982
42.9583,-90.3592
46.4161,-100.6887
46.8757,-99.2663
43.1097,-96.5603
46.1796,-93.2185
40.6886,-87.2164
38.8253,-94.7112
49.8248,-113.8196
46.6234,-98.9093
46.7154,-102.3946
43.158,-97.3165
44.2699,-95.268
45.7963,-103.2637
39.7528,-84.1971
34.9607,-94.7468
28.0036,-86.6031
30.4024,-88.9863
41.9555,-84.5496
44.2326,-96.6819
34.2294,-97.5068
42.8599,-86.7018
46.2851,-100.0849
44.863,-98.9521
45.258,-102.7706
43.8212,-95.8746
45.9405,-99.0409
46.2795,-97.6848
42.8695,-90.3592
34.5509,-99.6007
35.4273,-90.9662
41.6252,-86.5644
30.9024,-91.2276
30.6865,-92.1713
26.8827,-90.1695
40.792,-83.0575
34.9247,-97.6239
35.5582,-94.1546
28.8738,-86.86
41.4059,-83.6741
39.2973,-86.3696
40.1443,-86.5113
44.3017,-99.911
39.6405,-86.5464
45.3928,-100.928
46.1458,-103.7592
34.2708,-96.8004
41.3919,-83.1709
45.5005,-100.0204
39.8317,-88.2443
46.0666,-98.4579
40.5851,-85.8694
40.4193,-84.7
46.3161,-97.0975
46.3291,-97.9118
34.9265,-100.4011
30.577,-95.4147
33.3738,-96.9861
41.4106,-82.3346
36.1613,-95.1878
41.7488,-85.1597
34.5634,-103.9936
49.1382,-114.3299
46.1319,-107.5422
45.9537,-97.5602
49.381,-113.3122
40.1763,-86.5097
25.9639,-98.2893
30.6119,-98.7861
39.5786,-84.8799
42.4265,-85.0115
40.534,-84.792
39.9147,-87.0217
38.4772,-93.4682
27.3078,-90.9209
28.3812,-88.6134
45.0195,-99.9802
39.8881,-84.5022
27.9926,-81.6309
38.7711,-90.5241
39.3071,-85.0735
30.602,-91.1398
32.9324,-100.9462
41.0942,-82.1279
46.1424,-95.8535
28.7446,-86.1034
39.9856,-86.3158
40.1837,-82.3812
31.343,-100.0897
33.5638,-102.3187
34.1312,-96.4173
35.5853,-93.2644
46.2628,-101.754
31.2184,-95.585
30.2982,-92.8115
42.2802,-84.4801
36.9507,-89.4262
38.1332,-89.9919
37.7661,-87.6006
44.5193,-96.3263
42.2582,-86.9074
32.9672,-100.4324
40.0885,-82.6147
41.6695,-81.3354
39.0574,-88.6097
32.9259,-98.2227
43.2744,-94.6069
44.5564,-97.76
42.5302,-87.481
33.6219,-103.7369
37.717,-94.8644
40.3631,-84.7986
36.5802,-88.1142
33.4572,-101.0587
36.6326,-89.6839
46.4836,-102.409
38.4734,-100.4222
33.5648,-100.2371
35.5524,-90.321
45.4844,-101.3168
42.0068,-82.4754
45.9081,-101.8176
31.2393,-100.9494
28.9233,-86.7869
39.2381,-86.2482
39.2513,-85.2234
41.7124,-83.5366
29.2936,-86.9434
30.3715,-87.5588
37.6749,-92.5537
30.2308,-89.0278
43.3417,-99.0478
42.0403,-83.6702
27.1419,-101.2498
34.1057,-95.3353
34.8552,-101.6918
41.8182,-81.9212
41.9785,-82.3668
30.1071,-88.4277
46.0939,-103.8978
39.6177,-84.7376
41.1688,-84.8122
44.7558,-98.2301
29.8237,-89.6206
41.4622,-86.5555
43.7142,-96.0229
35.1072,-102.2545
44.7135,-93.5671
41.893,-82.0616
28.6327,-86.7804
33.1878,-101.35
35.7968,-102.3377
42.1932,-86.8482
34.8925,-101.8762
42.6554,-85.0448
40.283,-84.2085
28.7909,-90.3719
44.3441,-96.4252
39.8612,-87.8329
43.6424,-94.507
46.5738,-101.4561
40.7096,-82.771
41.9719,-85.257
47.0413,-103.7684
49.2635,-112.3673
34.6701,-96.5156
25.5177,-95.6685
49.2592,-114.179
35.3639,-95.9302
33.0075,-100.2544
45.6218,-102.7162
41.4959,-84.74
41.2929,-82.2357
39.5211,-86.439
43.4111,-95.8957
34.7523,-95.5066
40.1152,-84.3857
39.4025,-84.0881
39.3518,-86.5689
34.0305,-99.7729
42.3605,-84.7017
27.4294,-98.1429
27.9843,-89.3996
44.0013,-99.5853
29.2818,-87.9685
44.7277,-97.9316
44.354,-96.6034
28.5119,-90.7505
47.8997,-102.346
38.1914,-88.6053
27.0018,-92.8538
35.5176,-94.5847
31.3075,-101.2564
43.9241,-93.2597
37.8748,-88.205
28.7189,-90.1932
43.1404,-96.1055
29.412,-87.0212
39.5106,-84.5873
39.5733,-85.0482
24.9372,-99.9196
39.4562,-85.4634
43.5903,-96.5752
39.829,-87.8792
36.1982,-98.6687
38.3165,-92.2547
39.1956,-83.7563
33.9211,-100.9447
46.4225,-99.0983
49.9128,-112.791
37.6542,-84.5428
38.1034,-93.2115
49.3442,-112.4645
35.1997,-97.0875
27.4468,-90.5269
32.9849,-100.6074
26.7387,-96.2414
49.6405,-117.3116
35.3681,-96.9586
28.7574,-86.6931
45.2173,-100.2167
45.3168,-101.307
45.3717,-98.0372
40.3925,-83.5333
44.4632,-92.4042
46.0555,-94.236
41.6405,-84.7448
40.5213,-83.4222
26.1893,-96.1102
41.4668,-81.5574
27.797,-90.7507
34.6609,-99.2041
30.4342,-89.4851
41.1588,-80.8391
49.9593,-111.7165
38.5273,-97.6621
33.5173,-96.192
40.8868,-81.4549
34.9817,-96.7462
37.0306,-86.917
40.0813,-84.1351
43.6647,-92.5533
46.6388,-99.8775
43.9979,-91.913
35.3759,-88.6679
45.3466,-100.639
33.1217,-98.8491
50.0404,-111.9326
41.173,-82.0129
40.3591,-83.5062
42.811,-87.8542
42.0974,-80.7736
33.4819,-97.2312
45.8383,-101.3338
45.3793,-98.0747
37.8399,-89.1164
30.5053,-90.411
39.8494,-87.3175
27.3269,-92.4672
43.1673,-90.842
46.6994,-97.7325
44.9451,-102.0849
45.5804,-99.6465
33.7329,-96.4349
46.3052,-97.4577
41.4472,-81.1777
41.2944,-83.849
46.9191,-101.0938
26.5335,-88.7249
45.1899,-99.7214
43.8526,-95.393
34.4647,-102.2296
49.2531,-113.2751
40.7233,-83.4101
39.8037,-81.9458
40.6512,-88.5717
30.995,-96.9116
31.3514,-98.9221
29.3661,-86.962
41.3681,-85.9475
27.2909,-91.0194
40.5827,-81.941
39.4622,-83.0799
45.2385,-101.9286
35.0003,-102.189
28.7616,-89.3066
46.3546,-94.5863
39.6036,-87.2895
41.384,-89.082
40.9677,-90.127
44.4349,-98.4932
39.5427,-84.6861
28.3373,-81.8279
31.7878,-103.464
37.6418,-93.8709
39.1683,-86.4952
43.7652,-95.7532
40.2724,-83.0477
44.5261,-96.7113
30.5795,-92.9766
46.3194,-101.6021
38.9018,-90.5978
26.5012,-88.6048
38.1163,-84.4859
34.7648,-98.4214
34.8559,-103.4936
45.7366,-106.032
41.0322,-82.7191
36.9401,-84.7789
30.4372,-88.4889
30.6061,-91.1261
49.4334,-111.8442
45.5433,-101.6638
42.2701,-83.6726
46.5679,-101.0986
49.2479,-112.3434
45.9765,-104.1034
34.8188,-101.9108
39.795,-86.5841
43.8872,-92.8674
45.7798,-99.1572
45.3673,-100.5063
39.6668,-83.8988
26.5211,-98.0308
41.2066,-85.1852
45.3306,-101.3136
46.2299,-99.3959
27.8826,-86.6755
26.5062,-102.03
40.7163,-82.6596
43.3557,-99.3436
45.5335,-102.5209
46.8482,-101.3077
41.4267,-83.2224
39.4521,-90.305
37.7376,-89.297
26.6951,-87.2153
39.6767,-86.0788
44.4564,-100.5614
46.0445,-100.3862
40.0702,-83.5677
41.2539,-84.696
41.2559,-82.0079
39.8697,-87.1652
41.2367,-86.4282
39.736,-84.8135
32.8756,-97.8567
40.5579,-84.202
40.5895,-83.1598
38.0762,-90.1748
30.925,-92.8445
46.2947,-104.2059
44.3784,-96.2169
31.9013,-102.9448
42.8231,-87.8631
27.8244,-91.4475
49.4024,-116.9659
45.7254,-104.1791
42.0596,-81.7108
45.6738,-100.3759
45.8874,-102.2285
38.7353,-92.6456
44.6779,-98.9702
27.3129,-86.8588
41.2828,-84.13
37.1365,-90.9189
41.2249,-82.1377
45.5594,-102.0138
31.6212,-101.4598
39.8423,-86.4256
45.9008,-99.4275
46.8426,-99.4849
45.3736,-102.278
33.5714,-97.3354
44.7669,-99.6687
39.5344,-86.9017
40.707,-82.6113
46.0506,-99.0315
38.1093,-84.136
34.0772,-95.7768
31.1265,-95.6324
46.0635,-98.7112
25.3788,-95.5119
43.7678,-93.5622
29.8497,-88.6314
30.6816,-100.0175
35.1892,-98.6655
39.4671,-86.3822
45.2054,-99.4788
44.6698,-100.111
44.3231,-100.4221
34.9169,-99.669
26.8385,-100.5133
27.9727,-88.0537
45.6412,-102.5123
34.9839,-101.4207
33.1556,-99.7605
30.8423,-91.3489
44.6241,-94.4128
44.5898,-91.8398
49.328,-114.5552
40.4857,-82.8465
40.8573,-84.571
41.8662,-82.6807
42.2878,-85.5569
39.3638,-85.6676
42.0243,-83.1701
46.4607,-100.8672
41.7034,-84.7822
42.9872,-97.9963
44.3826,-99.0382
42.839,-89.0191
42.2416,-86.283
37.033,-84.5316
44.8428,-100.6236
34.3068,-97.0811
34.8003,-102.1068
28.8431,-85.5631
43.4064,-97.0557
26.5164,-92.9308
40.6805,-82.2695
37.0652,-87.8872
45.4912,-104.3704
44.1722,-95.1691
45.77,-101.9737
40.5002,-86.118
40.6045,-84.9737
42.3077,-86.2714
38.4449,-95.9209
46.7984,-97.8189
47.0502,-104.8106
46.8121,-97.013
45.3215,-99.4825
45.9862,-102.7839
34.7854,-98.7419
40.5468,-81.7497
43.2523,-97.3246
44.6172,-97.8998
39.5453,-86.7176
